datetime,122_WIND_1,309_WIND_1,317_WIND_1,303_WIND_1
2007-01-20 09:00:00,5.24,1.94,3.89,0.52
2007-01-20 10:00:00,7.66,0.25,4.92,0.35
2007-01-20 11:00:00,7.48,0.17,3.7,0.66
2007-01-20 12:00:00,7.66,0.68,2.22,0.94
2007-01-20 13:00:00,8.25,0.94,0.47,0.88
2007-01-20 14:00:00,8.86,0.25,0.42,1.92
2007-01-20 15:00:00,8.63,0.96,0.53,2.04
2007-01-20 16:00:00,8.1,0.12,0.53,1.61
2007-01-20 17:00:00,7.54,0.48,0.68,0.7000000000000001
2007-01-20 18:00:00,7.42,0.11,1.82,1.19
2007-01-20 19:00:00,7.69,0.5,3.13,1.57
2007-01-20 20:00:00,8.09,0.58,2.74,1.72
2007-01-20 21:00:00,8.5,1.17,2.51,2.03
2007-01-20 22:00:00,7.930000000000001,5.63,3.06,1.6
2007-01-20 23:00:00,8.370000000000001,7.0,3.86,11.69
2007-01-21 00:00:00,8.91,10.46,5.36,14.0
2007-01-21 01:00:00,8.74,11.33,5.7700000000000005,12.97
2007-01-21 02:00:00,7.73,10.46,4.5200000000000005,14.23
2007-01-21 03:00:00,7.49,10.84,10.42,14.98
2007-01-21 04:00:00,7.11,10.68,5.74,12.45
2007-01-21 05:00:00,6.8500000000000005,12.37,3.09,11.04
2007-01-21 06:00:00,5.9,10.75,1.16,5.91
2007-01-21 07:00:00,6.04,10.92,1.48,7.03
2007-01-21 08:00:00,6.6000000000000005,9.48,4.59,7.16
2007-01-21 09:00:00,6.59,6.48,10.32,8.46
2007-01-21 10:00:00,5.65,7.29,10.6,7.07
2007-01-21 11:00:00,3.0,7.37,7.42,7.12
2007-01-21 12:00:00,1.47,3.12,16.32,0.45
2007-01-21 13:00:00,5.72,3.74,12.01,3.09
2007-01-21 14:00:00,7.68,6.49,5.72,0.2
2007-01-21 15:00:00,9.7,10.55,13.57,3.3000000000000003
2007-01-21 16:00:00,11.87,10.09,16.57,4.44
2007-01-21 17:00:00,9.0,10.58,17.26,5.87
2007-01-21 18:00:00,9.1,10.08,17.03,10.15
2007-01-21 19:00:00,9.29,9.6,17.28,9.24
2007-01-21 20:00:00,10.33,14.18,17.39,11.61
2007-01-21 21:00:00,12.09,12.99,15.63,12.16
2007-01-21 22:00:00,14.69,13.44,16.25,13.22
2007-01-21 23:00:00,15.63,12.19,15.58,13.4
2007-01-22 00:00:00,13.4,11.88,16.09,11.33
2007-01-22 01:00:00,12.49,13.14,17.77,3.08
2007-01-22 02:00:00,13.49,11.02,18.57,0.74
2007-01-22 03:00:00,17.35,13.92,18.82,1.83
2007-01-22 04:00:00,19.16,11.12,17.650000000000002,0.92
2007-01-22 05:00:00,19.72,9.77,16.240000000000002,1.64
2007-01-22 06:00:00,19.38,10.12,14.08,1.08
2007-01-22 07:00:00,19.93,9.91,12.49,1.48
2007-01-22 08:00:00,19.77,8.53,10.4,1.15
2007-01-22 09:00:00,19.51,8.19,8.55,0.97
2007-01-22 10:00:00,19.04,7.8,7.640000000000001,1.72
2007-01-22 11:00:00,19.79,9.07,11.76,1.21
2007-01-22 12:00:00,19.57,8.76,9.5,2.04
2007-01-22 13:00:00,20.03,8.27,15.0,0.91
2007-01-22 14:00:00,19.32,6.95,17.91,0.98
2007-01-22 15:00:00,19.8,5.46,18.59,1.6
2007-01-22 16:00:00,19.28,3.3000000000000003,17.76,1.26
2007-01-22 17:00:00,18.41,3.6,17.080000000000002,1.91
2007-01-22 18:00:00,17.23,3.82,15.56,1.06
2007-01-22 19:00:00,16.5,3.52,11.33,0.59
2007-01-22 20:00:00,16.31,3.1,8.43,0.52
2007-01-22 21:00:00,14.09,3.25,6.55,1.63
2007-01-22 22:00:00,13.02,3.62,4.69,0.6900000000000001
2007-01-22 23:00:00,13.72,5.43,3.31,0.19
2007-01-23 00:00:00,13.01,5.73,3.2,1.65
2007-01-23 01:00:00,13.06,7.76,3.94,1.21
2007-01-23 02:00:00,13.57,8.63,5.65,0.67
2007-01-23 03:00:00,12.66,9.12,9.56,0.52
2007-01-23 04:00:00,12.13,9.34,9.68,0.85
2007-01-23 05:00:00,9.82,8.05,5.74,2.54
2007-01-23 06:00:00,8.88,2.81,5.54,2.82
2007-01-23 07:00:00,9.11,3.22,6.69,1.88
2007-01-23 08:00:00,9.48,3.25,4.86,0.37
2007-01-23 09:00:00,11.02,3.08,5.51,0.13
2007-01-23 10:00:00,10.27,1.99,7.22,0.27
2007-01-23 11:00:00,8.620000000000001,1.41,6.83,0.6
2007-01-23 12:00:00,8.33,1.4,3.98,0.31
2007-01-23 13:00:00,10.9,1.47,3.27,1.09
2007-01-23 14:00:00,12.48,2.06,4.03,0.73
2007-01-23 15:00:00,12.22,1.36,6.33,0.59
2007-01-23 16:00:00,10.67,1.1,4.88,0.61
2007-01-23 17:00:00,9.22,1.1,4.44,0.96
2007-01-23 18:00:00,8.65,1.48,5.79,0.49
2007-01-23 19:00:00,8.11,1.33,6.63,0.6900000000000001
2007-01-23 20:00:00,8.15,1.54,5.79,0.84
2007-01-23 21:00:00,8.64,1.95,5.86,0.88
2007-01-23 22:00:00,8.96,2.07,5.33,0.72
2007-01-23 23:00:00,8.43,2.0,4.5,0.5
2007-01-24 00:00:00,7.83,1.4,3.45,0.23
2007-01-24 01:00:00,7.03,1.29,3.81,0.45
2007-01-24 02:00:00,9.3,0.79,3.5,1.05
2007-01-24 03:00:00,11.41,0.59,1.64,1.14
2007-01-24 04:00:00,12.96,0.6900000000000001,1.18,1.36
2007-01-24 05:00:00,14.81,0.49,1.72,1.57
2007-01-24 06:00:00,15.74,1.1,4.21,1.0
2007-01-24 07:00:00,15.41,1.83,4.04,1.33
2007-01-24 08:00:00,13.65,2.02,3.58,2.14
2007-01-24 09:00:00,14.51,1.62,7.140000000000001,1.35
2007-01-24 10:00:00,15.05,0.65,8.0,1.44
2007-01-24 11:00:00,14.76,1.55,6.8500000000000005,1.89
2007-01-24 12:00:00,15.03,1.58,7.26,0.93
2007-01-24 13:00:00,15.55,1.81,6.3100000000000005,0.67
2007-01-24 14:00:00,16.19,2.02,5.53,0.46
2007-01-24 15:00:00,14.66,2.06,6.2,0.39
2007-01-24 16:00:00,13.67,1.67,6.55,0.37
2007-01-24 17:00:00,12.89,1.83,5.23,0.49
2007-01-24 18:00:00,11.91,2.29,8.06,0.93
2007-01-24 19:00:00,11.45,2.19,7.11,0.86
2007-01-24 20:00:00,11.17,2.57,6.93,0.41
2007-01-24 21:00:00,10.45,2.05,6.97,0.5
2007-01-24 22:00:00,9.33,3.88,6.18,0.61
2007-01-24 23:00:00,8.38,3.88,5.63,1.76
2007-01-25 00:00:00,9.29,3.3000000000000003,5.95,1.64
2007-01-25 01:00:00,10.4,6.33,4.88,4.01
2007-01-25 02:00:00,10.41,2.76,3.67,4.93
2007-01-25 03:00:00,10.16,1.58,3.5500000000000003,2.93
2007-01-25 04:00:00,9.99,1.74,2.94,3.27
2007-01-25 05:00:00,10.21,2.35,4.72,3.31
2007-01-25 06:00:00,9.75,2.4,1.79,4.05
2007-01-25 07:00:00,9.56,2.4,1.81,3.73
2007-01-25 08:00:00,8.97,2.97,2.68,3.99
2007-01-25 09:00:00,9.13,3.34,2.29,4.66
2007-01-25 10:00:00,9.64,2.73,1.97,5.19
2007-01-25 11:00:00,9.7,2.69,1.96,5.11
2007-01-25 12:00:00,9.92,2.46,1.83,3.66
2007-01-25 13:00:00,9.92,2.38,1.81,4.68
2007-01-25 14:00:00,9.98,2.76,2.3000000000000003,5.17
2007-01-25 15:00:00,10.31,3.04,3.48,2.59
2007-01-25 16:00:00,10.52,2.86,3.5,1.66
2007-01-25 17:00:00,10.48,2.17,3.13,1.01
2007-01-25 18:00:00,10.05,1.68,3.08,1.43
2007-01-25 19:00:00,9.92,1.81,2.48,1.49
2007-01-25 20:00:00,9.73,2.02,2.15,1.32
2007-01-25 21:00:00,9.76,1.59,2.08,1.25
2007-01-25 22:00:00,9.45,1.25,2.57,1.05
2007-01-25 23:00:00,8.94,0.93,2.7,0.62
2007-01-26 00:00:00,8.33,0.4,3.71,0.51
2007-01-26 01:00:00,7.99,0.47,3.37,0.55
2007-01-26 02:00:00,7.71,0.88,1.66,1.64
2007-01-26 03:00:00,7.03,0.66,0.44,1.22
2007-01-26 04:00:00,6.82,0.4,0.26,0.65
2007-01-26 05:00:00,6.4,0.81,0.43,0.62
2007-01-26 06:00:00,5.8,0.99,0.16,0.4
2007-01-26 07:00:00,4.5600000000000005,0.68,0.8,0.68
2007-01-26 08:00:00,2.65,0.23,1.24,0.6
2007-01-26 09:00:00,1.68,0.35,1.26,0.43
2007-01-26 10:00:00,1.63,0.35,1.26,0.38
2007-01-26 11:00:00,1.39,0.6,1.45,0.39
2007-01-26 12:00:00,1.13,0.8200000000000001,1.54,0.44
2007-01-26 13:00:00,1.26,0.52,1.5,0.23
2007-01-26 14:00:00,1.39,0.5700000000000001,1.45,0.59
2007-01-26 15:00:00,1.81,0.8200000000000001,1.8,0.62
2007-01-26 16:00:00,1.65,1.19,2.14,0.5
2007-01-26 17:00:00,0.8200000000000001,1.55,1.69,0.5
2007-01-26 18:00:00,1.56,1.31,1.77,0.63
2007-01-26 19:00:00,3.12,1.79,2.76,0.84
2007-01-26 20:00:00,4.15,7.66,2.99,1.43
2007-01-26 21:00:00,4.49,8.3,3.11,2.5
2007-01-26 22:00:00,5.69,9.22,3.92,8.36
2007-01-26 23:00:00,7.43,9.22,5.22,9.6
2007-01-27 00:00:00,7.26,7.930000000000001,5.66,10.06
2007-01-27 01:00:00,6.8,4.28,5.03,11.0
2007-01-27 02:00:00,6.48,3.03,3.94,8.370000000000001
2007-01-27 03:00:00,6.15,2.22,5.86,6.890000000000001
2007-01-27 04:00:00,5.63,1.72,6.3100000000000005,3.8
2007-01-27 05:00:00,5.88,3.33,6.44,6.17
2007-01-27 06:00:00,6.59,3.5500000000000003,4.93,5.9
2007-01-27 07:00:00,8.0,3.43,8.51,8.99
2007-01-27 08:00:00,9.22,2.38,9.43,10.64
2007-01-27 09:00:00,9.74,2.05,3.21,9.64
2007-01-27 10:00:00,9.52,1.84,2.08,8.11
2007-01-27 11:00:00,8.63,3.17,1.85,6.92
2007-01-27 12:00:00,8.0,2.52,1.25,6.08
2007-01-27 13:00:00,7.62,0.5700000000000001,3.38,6.08
2007-01-27 14:00:00,7.390000000000001,0.65,2.71,5.33
2007-01-27 15:00:00,7.08,1.12,2.32,2.29
2007-01-27 16:00:00,6.5200000000000005,1.17,2.17,0.81
2007-01-27 17:00:00,6.46,1.06,2.57,0.6900000000000001
2007-01-27 18:00:00,6.18,1.05,4.57,2.5500000000000003
2007-01-27 19:00:00,6.63,0.59,6.3,5.11
2007-01-27 20:00:00,7.28,4.6000000000000005,6.41,5.53
2007-01-27 21:00:00,7.6,5.44,6.83,6.140000000000001
2007-01-27 22:00:00,7.88,8.83,6.63,6.8100000000000005
2007-01-27 23:00:00,7.29,9.93,6.13,7.21
2007-01-28 00:00:00,7.05,10.73,5.16,7.67
2007-01-28 01:00:00,6.78,8.91,3.41,8.040000000000001
2007-01-28 02:00:00,6.9,9.65,3.08,6.9
2007-01-28 03:00:00,7.390000000000001,8.05,7.65,6.5
2007-01-28 04:00:00,7.57,8.1,7.0,0.39
2007-01-28 05:00:00,8.040000000000001,3.14,7.01,0.8300000000000001
2007-01-28 06:00:00,7.86,2.9,5.33,0.42
2007-01-28 07:00:00,7.07,3.13,2.57,1.42
2007-01-28 08:00:00,5.8,3.6,0.97,1.72
2007-01-28 09:00:00,5.0,3.0,0.6,2.74
2007-01-28 10:00:00,4.36,2.86,0.94,4.2700000000000005
2007-01-28 11:00:00,3.96,1.93,1.76,5.8
2007-01-28 12:00:00,2.68,1.5,2.58,6.17
2007-01-28 13:00:00,2.45,1.26,3.36,4.43
2007-01-28 14:00:00,3.26,1.15,4.32,3.91
2007-01-28 15:00:00,3.75,1.21,4.28,5.97
2007-01-28 16:00:00,3.34,0.68,3.54,7.37
2007-01-28 17:00:00,2.57,2.06,4.08,7.49
2007-01-28 18:00:00,2.98,0.8200000000000001,5.73,8.92
2007-01-28 19:00:00,3.3200000000000003,1.59,5.55,7.58
2007-01-28 20:00:00,3.71,0.94,5.48,7.53
2007-01-28 21:00:00,4.05,1.75,5.68,7.86
2007-01-28 22:00:00,4.18,1.76,6.21,7.12
2007-01-28 23:00:00,4.3100000000000005,1.48,6.11,8.11
2007-01-29 00:00:00,4.49,2.09,6.44,8.76
2007-01-29 01:00:00,4.9,1.77,7.91,9.62
2007-01-29 02:00:00,5.16,2.84,6.8500000000000005,9.44
2007-01-29 03:00:00,5.66,4.24,6.55,6.09
2007-01-29 04:00:00,5.84,1.99,6.82,9.14
2007-01-29 05:00:00,5.01,3.94,6.82,11.38
2007-01-29 06:00:00,4.61,4.12,6.25,10.04
2007-01-29 07:00:00,4.59,4.2,5.44,9.48
2007-01-29 08:00:00,4.3,3.61,5.69,9.69
2007-01-29 09:00:00,3.96,2.85,5.41,9.81
2007-01-29 10:00:00,3.63,2.9,5.24,9.58
2007-01-29 11:00:00,3.67,2.85,5.37,9.16
2007-01-29 12:00:00,4.17,2.97,5.43,9.02
2007-01-29 13:00:00,5.44,2.52,5.37,10.28
2007-01-29 14:00:00,6.59,2.08,4.57,9.98
2007-01-29 15:00:00,7.12,1.82,4.08,8.68
2007-01-29 16:00:00,6.74,1.63,3.93,6.8100000000000005
2007-01-29 17:00:00,7.51,1.88,9.04,10.33
2007-01-29 18:00:00,7.82,2.46,10.25,8.63
2007-01-29 19:00:00,7.97,1.65,10.12,7.46
2007-01-29 20:00:00,8.11,6.38,9.24,7.5
2007-01-29 21:00:00,7.890000000000001,6.34,8.74,8.03
2007-01-29 22:00:00,7.95,6.7700000000000005,8.55,8.65
2007-01-29 23:00:00,7.9,7.76,8.23,8.05
2007-01-30 00:00:00,6.96,7.45,7.16,7.19
2007-01-30 01:00:00,5.3100000000000005,7.22,7.42,5.8100000000000005
2007-01-30 02:00:00,4.78,3.78,5.14,6.5600000000000005
2007-01-30 03:00:00,3.74,1.24,4.68,6.41
2007-01-30 04:00:00,1.86,0.75,3.68,6.34
2007-01-30 05:00:00,2.37,1.78,3.65,7.13
2007-01-30 06:00:00,3.14,3.25,3.96,8.22
2007-01-30 07:00:00,4.24,2.91,3.01,10.45
2007-01-30 08:00:00,4.69,2.78,4.0600000000000005,11.17
2007-01-30 09:00:00,4.5200000000000005,2.9,3.77,11.86
2007-01-30 10:00:00,5.33,3.35,2.53,12.1
2007-01-30 11:00:00,5.53,3.89,3.0700000000000003,11.57
2007-01-30 12:00:00,5.49,3.73,3.74,10.49
2007-01-30 13:00:00,5.66,3.3000000000000003,3.15,9.32
2007-01-30 14:00:00,6.12,3.27,2.42,7.75
2007-01-30 15:00:00,6.3,3.56,1.61,7.95
2007-01-30 16:00:00,6.15,3.72,1.77,6.05
2007-01-30 17:00:00,6.44,2.65,2.22,3.64
2007-01-30 18:00:00,6.82,2.47,0.97,2.2
2007-01-30 19:00:00,6.23,2.03,0.66,1.47
2007-01-30 20:00:00,7.140000000000001,2.3000000000000003,2.96,0.5
2007-01-30 21:00:00,8.86,1.41,3.23,1.07
2007-01-30 22:00:00,9.3,6.78,3.19,1.77
2007-01-30 23:00:00,7.92,6.76,2.88,2.33
2007-01-31 00:00:00,10.87,7.44,2.69,2.09
2007-01-31 01:00:00,10.55,10.96,2.19,12.38
2007-01-31 02:00:00,10.78,9.39,1.42,12.02
2007-01-31 03:00:00,7.77,7.95,6.8100000000000005,12.99
2007-01-31 04:00:00,8.790000000000001,6.48,9.34,13.13
2007-01-31 05:00:00,8.56,6.390000000000001,8.4,13.17
2007-01-31 06:00:00,8.64,7.08,6.84,14.06
2007-01-31 07:00:00,7.74,6.26,7.28,13.1
2007-01-31 08:00:00,7.59,7.41,6.47,12.86
2007-01-31 09:00:00,8.620000000000001,7.34,4.72,12.26
2007-01-31 10:00:00,7.29,7.0200000000000005,4.3500000000000005,12.26
2007-01-31 11:00:00,6.63,7.68,5.8,12.41
2007-01-31 12:00:00,6.140000000000001,7.86,6.15,13.34
2007-01-31 13:00:00,9.33,7.76,5.5600000000000005,13.08
2007-01-31 14:00:00,9.16,7.88,4.2700000000000005,12.53
2007-01-31 15:00:00,7.6,7.94,3.85,12.27
2007-01-31 16:00:00,7.640000000000001,4.59,2.3000000000000003,11.55
2007-01-31 17:00:00,7.68,2.82,0.39,10.51
2007-01-31 18:00:00,8.44,1.74,2.56,9.41
2007-01-31 19:00:00,8.77,1.63,3.24,9.56
2007-01-31 20:00:00,9.52,1.51,3.25,8.66
2007-01-31 21:00:00,8.370000000000001,1.6,3.54,7.930000000000001
2007-01-31 22:00:00,9.7,5.57,3.76,8.290000000000001
2007-01-31 23:00:00,10.2,7.18,4.07,10.5
2007-02-01 00:00:00,10.97,8.02,3.34,12.32
2007-02-01 01:00:00,10.59,9.36,3.68,12.98
2007-02-01 02:00:00,9.96,9.7,2.99,13.48
2007-02-01 03:00:00,9.65,10.27,1.9,15.13
2007-02-01 04:00:00,9.29,11.05,2.26,15.36
2007-02-01 05:00:00,9.65,11.8,1.7,16.17
2007-02-01 06:00:00,9.88,10.91,4.92,16.53
2007-02-01 07:00:00,10.19,9.37,5.96,16.82
2007-02-01 08:00:00,10.69,10.46,7.65,17.89
2007-02-01 09:00:00,10.08,11.43,6.09,17.81
2007-02-01 10:00:00,9.89,11.63,4.68,17.2
2007-02-01 11:00:00,11.29,10.61,4.3100000000000005,16.94
2007-02-01 12:00:00,10.99,9.67,4.62,17.04
2007-02-01 13:00:00,9.57,8.52,3.23,16.03
2007-02-01 14:00:00,10.04,5.59,2.51,14.17
2007-02-01 15:00:00,9.64,6.65,2.45,10.39
2007-02-01 16:00:00,10.05,3.39,2.06,7.79
2007-02-01 17:00:00,10.67,2.97,1.89,3.78
2007-02-01 18:00:00,9.57,2.3000000000000003,1.3,2.6
2007-02-01 19:00:00,10.33,1.91,0.56,2.33
2007-02-01 20:00:00,9.23,1.69,0.73,2.83
2007-02-01 21:00:00,9.94,1.23,2.52,1.93
2007-02-01 22:00:00,8.8,4.91,3.17,5.66
2007-02-01 23:00:00,9.76,6.4,3.03,9.84
2007-02-02 00:00:00,9.29,8.09,2.98,11.42
2007-02-02 01:00:00,9.57,10.58,2.03,13.67
2007-02-02 02:00:00,9.47,10.65,4.41,12.46
2007-02-02 03:00:00,8.76,9.89,2.77,10.46
2007-02-02 04:00:00,7.99,9.27,2.45,9.23
2007-02-02 05:00:00,5.96,8.09,2.24,6.55
2007-02-02 06:00:00,3.82,4.39,0.97,3.53
2007-02-02 07:00:00,1.53,2.5500000000000003,0.75,2.42
2007-02-02 08:00:00,4.16,0.9,1.45,1.41
2007-02-02 09:00:00,6.0200000000000005,0.23,0.35,0.6
2007-02-02 10:00:00,7.48,0.64,0.55,1.74
2007-02-02 11:00:00,9.14,1.16,2.79,3.51
2007-02-02 12:00:00,9.65,1.09,4.17,0.8200000000000001
2007-02-02 13:00:00,9.97,0.84,5.24,0.29
2007-02-02 14:00:00,9.94,0.87,2.0,1.81
2007-02-02 15:00:00,9.54,2.03,3.27,2.41
2007-02-02 16:00:00,8.92,2.11,4.88,2.88
2007-02-02 17:00:00,8.77,1.54,6.59,2.34
2007-02-02 18:00:00,8.5,1.87,6.3100000000000005,1.21
2007-02-02 19:00:00,8.41,2.14,5.17,1.07
2007-02-02 20:00:00,8.03,1.96,4.65,0.91
2007-02-02 21:00:00,7.92,2.47,4.03,0.93
2007-02-02 22:00:00,7.29,2.76,3.38,0.44
2007-02-02 23:00:00,6.65,2.12,3.1,0.14
2007-02-03 00:00:00,6.24,1.24,3.22,0.51
2007-02-03 01:00:00,6.82,2.4,1.69,1.39
2007-02-03 02:00:00,7.51,4.16,0.94,1.05
2007-02-03 03:00:00,7.890000000000001,2.02,1.07,1.3
2007-02-03 04:00:00,8.25,1.44,0.15,0.48
2007-02-03 05:00:00,7.76,0.5700000000000001,0.2,0.63
2007-02-03 06:00:00,6.9,1.58,0.29,0.19
2007-02-03 07:00:00,6.61,2.5,0.19,0.49
2007-02-03 08:00:00,6.890000000000001,2.11,0.4,0.37
2007-02-03 09:00:00,8.790000000000001,2.14,0.56,1.1
2007-02-03 10:00:00,9.63,2.87,1.05,1.16
2007-02-03 11:00:00,10.11,2.66,0.97,0.75
2007-02-03 12:00:00,11.2,2.56,1.58,0.78
2007-02-03 13:00:00,12.09,2.43,1.11,0.42
2007-02-03 14:00:00,12.45,2.39,0.45,0.18
2007-02-03 15:00:00,11.13,2.34,0.39,0.2
2007-02-03 16:00:00,10.6,2.08,0.47,0.27
2007-02-03 17:00:00,10.38,1.58,0.6900000000000001,0.07
2007-02-03 18:00:00,10.72,1.33,1.32,0.91
2007-02-03 19:00:00,10.52,1.72,1.83,1.1
2007-02-03 20:00:00,10.32,1.86,1.67,1.17
2007-02-03 21:00:00,9.98,1.8,2.12,0.72
2007-02-03 22:00:00,9.66,1.55,2.49,0.92
2007-02-03 23:00:00,9.24,1.68,2.59,0.78
2007-02-04 00:00:00,9.83,1.47,2.78,0.46
2007-02-04 01:00:00,10.08,1.05,2.62,0.2
2007-02-04 02:00:00,10.27,0.21,2.31,1.6
2007-02-04 03:00:00,10.79,0.44,2.42,0.27
2007-02-04 04:00:00,11.42,0.24,2.79,0.3
2007-02-04 05:00:00,11.65,1.54,1.92,0.34
2007-02-04 06:00:00,10.81,1.54,2.33,0.81
2007-02-04 07:00:00,10.14,1.02,2.96,0.9
2007-02-04 08:00:00,10.03,1.14,3.34,0.89
2007-02-04 09:00:00,10.03,1.23,3.63,1.9
2007-02-04 10:00:00,10.52,1.77,3.65,2.88
2007-02-04 11:00:00,10.07,1.75,3.68,2.47
2007-02-04 12:00:00,10.14,1.46,4.43,2.22
2007-02-04 13:00:00,10.75,0.99,5.88,2.36
2007-02-04 14:00:00,11.06,1.23,6.72,3.7
2007-02-04 15:00:00,11.2,1.41,7.96,2.5
2007-02-04 16:00:00,11.36,1.28,9.05,1.16
2007-02-04 17:00:00,10.91,1.15,7.61,0.36
2007-02-04 18:00:00,11.03,1.48,7.69,0.5
2007-02-04 19:00:00,10.84,1.95,6.48,0.55
2007-02-04 20:00:00,11.13,1.64,8.17,0.85
2007-02-04 21:00:00,10.77,2.22,8.68,1.6
2007-02-04 22:00:00,10.55,3.13,7.81,1.46
2007-02-04 23:00:00,10.03,4.03,6.8,0.85
2007-02-05 00:00:00,10.7,5.01,5.64,2.14
2007-02-05 01:00:00,11.05,5.07,3.89,2.92
2007-02-05 02:00:00,11.04,3.53,3.84,4.01
2007-02-05 03:00:00,11.0,3.88,4.7700000000000005,3.3200000000000003
2007-02-05 04:00:00,11.19,3.4,6.59,2.26
2007-02-05 05:00:00,10.86,2.9,7.71,1.46
2007-02-05 06:00:00,11.22,2.65,7.96,1.34
2007-02-05 07:00:00,12.04,2.76,6.44,1.63
2007-02-05 08:00:00,12.06,2.35,6.3,2.42
2007-02-05 09:00:00,12.49,1.66,4.29,3.12
2007-02-05 10:00:00,12.13,1.45,4.01,3.12
2007-02-05 11:00:00,12.03,1.69,2.48,3.79
2007-02-05 12:00:00,11.75,2.42,3.98,4.01
2007-02-05 13:00:00,11.23,3.08,4.11,3.87
2007-02-05 14:00:00,10.99,2.09,4.8,1.13
2007-02-05 15:00:00,11.69,1.82,4.9,0.23
2007-02-05 16:00:00,10.68,2.0,5.64,0.4
2007-02-05 17:00:00,9.81,2.22,4.72,0.31
2007-02-05 18:00:00,9.45,2.21,7.26,0.16
2007-02-05 19:00:00,9.61,2.03,8.15,0.42
2007-02-05 20:00:00,9.17,3.5700000000000003,7.71,1.33
2007-02-05 21:00:00,8.69,4.3500000000000005,7.32,2.36
2007-02-05 22:00:00,7.930000000000001,5.43,6.61,2.84
2007-02-05 23:00:00,7.2,5.5,6.63,3.85
2007-02-06 00:00:00,7.1000000000000005,5.43,6.46,3.84
2007-02-06 01:00:00,6.78,4.89,6.53,4.88
2007-02-06 02:00:00,6.55,3.34,5.08,3.97
2007-02-06 03:00:00,5.83,4.39,3.14,3.24
2007-02-06 04:00:00,5.14,1.93,1.3,3.0
2007-02-06 05:00:00,4.93,1.96,0.75,2.66
2007-02-06 06:00:00,4.48,2.97,1.01,1.78
2007-02-06 07:00:00,3.99,2.87,1.29,0.59
2007-02-06 08:00:00,3.8,2.63,1.66,2.32
2007-02-06 09:00:00,3.7,2.52,1.82,3.09
2007-02-06 10:00:00,3.45,2.67,1.28,3.0500000000000003
2007-02-06 11:00:00,3.41,2.82,1.21,2.22
2007-02-06 12:00:00,3.67,2.5500000000000003,1.31,1.1
2007-02-06 13:00:00,4.09,2.26,1.06,0.65
2007-02-06 14:00:00,4.0600000000000005,2.08,0.73,0.48
2007-02-06 15:00:00,4.09,2.25,0.38,0.54
2007-02-06 16:00:00,4.1,2.23,0.26,0.49
2007-02-06 17:00:00,3.41,1.25,0.33,0.79
2007-02-06 18:00:00,3.04,1.13,2.18,0.79
2007-02-06 19:00:00,2.04,1.38,3.7,0.91
2007-02-06 20:00:00,1.5,1.4,4.0600000000000005,1.19
2007-02-06 21:00:00,4.97,1.12,4.24,1.51
2007-02-06 22:00:00,5.3,1.15,4.0600000000000005,2.5500000000000003
2007-02-06 23:00:00,5.07,3.28,4.13,3.63
2007-02-07 00:00:00,6.32,6.24,4.7700000000000005,4.76
2007-02-07 01:00:00,6.63,8.76,4.15,4.3500000000000005
2007-02-07 02:00:00,6.74,6.09,3.54,7.12
2007-02-07 03:00:00,6.99,5.49,4.09,5.3500000000000005
2007-02-07 04:00:00,6.74,5.8,3.67,5.11
2007-02-07 05:00:00,6.94,5.94,3.85,3.72
2007-02-07 06:00:00,6.55,6.92,5.49,2.82
2007-02-07 07:00:00,7.29,6.36,3.99,1.59
2007-02-07 08:00:00,7.59,2.86,1.87,0.32
2007-02-07 09:00:00,7.75,2.5,2.47,0.54
2007-02-07 10:00:00,6.88,2.45,3.0700000000000003,0.85
2007-02-07 11:00:00,5.73,2.17,3.38,1.26
2007-02-07 12:00:00,5.2,1.91,2.87,1.06
2007-02-07 13:00:00,5.33,1.83,2.42,0.29
2007-02-07 14:00:00,5.5600000000000005,1.65,3.01,0.24
2007-02-07 15:00:00,5.33,1.99,3.41,0.24
2007-02-07 16:00:00,5.13,2.05,4.2700000000000005,0.45
2007-02-07 17:00:00,4.99,1.25,4.76,0.5
2007-02-07 18:00:00,5.17,1.62,8.1,0.58
2007-02-07 19:00:00,6.09,2.98,6.86,7.38
2007-02-07 20:00:00,7.4,9.47,7.86,8.92
2007-02-07 21:00:00,7.91,11.34,7.68,9.01
2007-02-07 22:00:00,7.87,12.49,7.82,7.63
2007-02-07 23:00:00,8.39,12.68,7.62,8.75
2007-02-08 00:00:00,8.81,12.59,6.5200000000000005,11.09
2007-02-08 01:00:00,8.75,7.24,6.17,13.81
2007-02-08 02:00:00,9.2,3.15,7.79,14.8
2007-02-08 03:00:00,10.78,2.54,9.36,14.9
2007-02-08 04:00:00,12.21,3.72,9.03,14.0
2007-02-08 05:00:00,11.54,4.79,6.7,13.1
2007-02-08 06:00:00,8.91,1.91,3.15,11.55
2007-02-08 07:00:00,8.21,1.32,3.09,11.56
2007-02-08 08:00:00,7.49,3.88,3.0500000000000003,12.16
2007-02-08 09:00:00,5.14,0.23,9.16,12.35
2007-02-08 10:00:00,6.04,1.75,12.89,8.52
2007-02-08 11:00:00,6.5600000000000005,1.58,11.16,2.85
2007-02-08 12:00:00,7.8,2.47,4.75,6.3500000000000005
2007-02-08 13:00:00,5.16,0.6,5.68,3.5700000000000003
2007-02-08 14:00:00,6.37,0.86,5.09,1.01
2007-02-08 15:00:00,7.140000000000001,0.53,4.33,1.5
